05533948	_hypernym	01494310
05533948	_hypernym	01850315
05533948	_hypernym	05702275
05533948	_hypernym	05701944
05533948	_hypernym	10261041
05533948	_hypernym	15140892
05533948	_hypernym	02504562
05533948	_hypernym	01127245
05533948	_hypernym	02154508
05533948	_hypernym	09626589
05533948	_hypernym	05299178
05533948	_hypernym	05473735
05533948	_hypernym	05598147
05533948	_hypernym	05283816
05533948	_hypernym	15055633
05533948	_hypernym	00575720
05533948	_hypernym	00384620
05533948	_hypernym	00788973
05533948	_hypernym	02407338
05533948	_hypernym	08358594
05533948	_hypernym	00327031
05533948	_hypernym	07204401
05533948	_hypernym	07160883
05533948	_hypernym	07133701
05533948	_hypernym	09961999
05533948	_hypernym	02567147
05533948	_hypernym	13980845
05533948	_hypernym	00896803
05533948	_hypernym	05823054
05533948	_hypernym	01463963
05533948	_hypernym	00190999
05533948	_hypernym	14841267
05533948	_hypernym	01649999
05533948	_hypernym	14578471
05533948	_hypernym	00633443
05533948	_hypernym	05891783
05533948	_hypernym	07109196
05533948	_hypernym	06282651
05533948	_hypernym	00875394
05533948	_hypernym	07162680
05533948	_hypernym	00807461
05533948	_hypernym	07246742
05533948	_hypernym	01632897
05533948	_hypernym	01951480
05533948	_hypernym	00798539
05533948	_hypernym	09184975
05533948	_hypernym	05978159
05533948	_hypernym	05967977
05533948	_hypernym	02566528
05533948	_hypernym	01627965
05533948	_hypernym	05908520
05533948	_hypernym	00707956
05533948	_hypernym	00711550
05533948	_hypernym	01639714
05533948	_hypernym	01789270
05533948	_hypernym	07518468
05533948	_hypernym	04592741
05533948	_hypernym	02688443
05533948	_hypernym	02840619
05533948	_hypernym	01335804
05533948	_hypernym	00798245
05533948	_hypernym	01026975
05533948	_hypernym	01853069
05533948	_hypernym	01974062
05533948	_hypernym	00100543
05533948	_hypernym	00938247
05533948	_hypernym	07409592
05533948	_hypernym	07339329
05533948	_hypernym	02285629
05533948	_hypernym	00043195
05533948	_hypernym	00248659
05533948	_hypernym	00282050
05533948	_hypernym	06711159
05533948	_hypernym	00862683
05533948	_hypernym	02309341
05533948	_hypernym	00503164
05533948	_hypernym	05370410
05533948	_hypernym	00295701
05533948	_hypernym	02102002
05533948	_hypernym	00739340
05533948	_hypernym	05770926
05533948	_hypernym	01345109
05533948	_hypernym	01074694
05533948	_hypernym	01120069
05533948	_hypernym	00773814
05533948	_hypernym	00170156
05533948	_hypernym	04781349
05533948	_hypernym	02324478
05533948	_hypernym	00126264
05533948	_hypernym	01201089
05533948	_hypernym	05546040
05533948	_hypernym	02450505
05533948	_hypernym	01763813
05533948	_hypernym	02718543
05533948	_hypernym	01170175
05533948	_hypernym	01644522
05533948	_hypernym	00159177
05533948	_hypernym	05577410
05533948	_hypernym	05566919
05533948	_hypernym	01207951
05533948	_hypernym	01205696
05533948	_hypernym	10699752
05533948	_hypernym	00782527
05533948	_hypernym	01831531
05533948	_hypernym	01848465
05533948	_hypernym	03840327
05533948	_hypernym	15255804
05533948	_hypernym	00471613
05533948	_hypernym	01846916
05533948	_hypernym	01512259
05533948	_hypernym	00572489
05533948	_hypernym	10115082
05533948	_hypernym	02075462
05533948	_hypernym	01638368
05533948	_hypernym	05633385
05533948	_hypernym	05465567
05533948	_hypernym	01380122
05533948	_hypernym	03327841
05533948	_hypernym	02796623
05533948	_hypernym	00893167
05533948	_hypernym	10399299
05533948	_hypernym	04011827
05533948	_hypernym	02848523
05533948	_hypernym	07514345
05533948	_hypernym	01761706
05533948	_hypernym	09802050
05533948	_hypernym	10066732
05533948	_hypernym	05051896
05533948	_hypernym	05051249
05533948	_hypernym	00955148
05533948	_hypernym	05919866
05533948	_hypernym	04359589
05533948	_hypernym	01217043
05533948	_hypernym	01995549
05533948	_hypernym	01017987
05533948	_hypernym	00019613
05533948	_hypernym	00020827
05533948	_hypernym	10428004
05533948	_hypernym	06090869
05533948	_hypernym	00006484
05533948	_hypernym	05445668
05533948	_hypernym	00109660
05533948	_hypernym	07296428
05533948	_hypernym	01105259
05533948	_hypernym	01082454
05533948	_hypernym	09901143
05533948	_hypernym	02427103
05533948	_hypernym	10107303
05533948	_hypernym	02107248
05533948	_hypernym	04060647
05533948	_hypernym	09437454
05533948	_hypernym	01803380
05533948	_hypernym	10695555
05533948	_hypernym	01351170
05533948	_hypernym	01995211
05533948	_hypernym	00869596
05533948	_hypernym	00775831
05533948	_hypernym	02037272
05533948	_hypernym	02513740
05533948	_hypernym	01211098
05533948	_hypernym	01226215
05533948	_hypernym	02747709
05533948	_hypernym	06633363
05533948	_hypernym	01631830
05533948	_hypernym	03100897
05533948	_hypernym	11495041
05533948	_hypernym	01447257
05533948	_hypernym	01685601
05533948	_hypernym	06123363
05533948	_hypernym	00733483
05533948	_hypernym	00732746
05533948	_hypernym	02982790
05533948	_hypernym	01440378
05533948	_hypernym	00679389
05533948	_hypernym	00198631
05533948	_hypernym	05532225
05533948	_hypernym	05535484
05533948	_hypernym	05736149
05533948	_hypernym	05733583
05533948	_hypernym	05540513
05533948	_hypernym	05541872
05533948	_hypernym	01989053
05533948	_hypernym	00613393
05533948	_hypernym	00835903
05533948	_hypernym	06756407
05533948	_hypernym	01628449
05533948	_hypernym	01617192
05533948	_hypernym	06601327
05533948	_hypernym	00931852
05533948	_hypernym	09926862
05533948	_hypernym	01644050
05533948	_hypernym	01627355
05533948	_hypernym	09985279
05533948	_hypernym	02451370
05533948	_hypernym	09614684
05533948	_hypernym	00818466
05533948	_hypernym	05472032
05533948	_hypernym	05470189
05533948	_hypernym	00002452
05533948	_hypernym	00001930
05533948	_hypernym	00283127
05533948	_hypernym	02994448
05533948	_hypernym	00191142
05533948	_hypernym	00037396
05533948	_hypernym	00290276
05533948	_hypernym	02062212
05533948	_hypernym	01238424
05533948	_hypernym	00367685
05533948	_hypernym	04360501
05533948	_hypernym	04361095
05533948	_hypernym	00919424
05533948	_hypernym	03429288
05533948	_hypernym	01423285
05533948	_hypernym	01976089
05533948	_hypernym	14422179
05533948	_hypernym	00205885
05533948	_hypernym	07325190
05533948	_hypernym	02608347
05533948	_hypernym	06671637
05533948	_hypernym	06671484
05533948	_hypernym	02604760
05533948	_hypernym	01439190
05533948	_hypernym	00419644
05533948	_hypernym	00418025
05533948	_hypernym	05779712
05533948	_hypernym	05773923
05533948	_hypernym	01146576
05533948	_hypernym	02495038
05533948	_hypernym	11412727
05533948	_hypernym	00941990
05533948	_hypernym	07080868
05533948	_hypernym	05195362
05533948	_hypernym	05313115
05533948	_hypernym	05426243
05533948	_hypernym	00831651
05533948	_hypernym	05816287
05533948	_hypernym	02554647
05533948	_hypernym	02554922
05533948	_hypernym	01659248
05533948	_hypernym	01668603
05533948	_hypernym	05595083
05533948	_hypernym	05220461
05533948	_hypernym	04754440
05533948	_hypernym	00550282
05533948	_hypernym	13576355
05533948	_hypernym	00033615
05533948	_hypernym	00770437
05533948	_hypernym	07326557
05533948	_hypernym	01621555
05533948	_hypernym	05845140
05533948	_hypernym	01947266
05533948	_hypernym	00849357
05533948	_hypernym	00831191
05533948	_hypernym	00836788
05533948	_hypernym	10191613
05533948	_hypernym	09608709
05533948	_hypernym	00643250
05533948	_hypernym	06251781
05533948	_hypernym	00682230
05533948	_hypernym	06252138
05533948	_hypernym	06182144
05533948	_hypernym	05996646
05533948	_hypernym	06652242
05533948	_hypernym	06786629
05533948	_hypernym	00963452
05533948	_hypernym	04838210
05533948	_hypernym	01871979
05533948	_hypernym	11458624
05533948	_hypernym	01215392
05533948	_hypernym	00803815
05533948	_hypernym	07365849
05533948	_hypernym	07291312
05533948	_hypernym	02148788
05533948	_hypernym	06891022
05533948	_hypernym	00775156
05533948	_hypernym	07242104
05533948	_hypernym	04686003
05533948	_hypernym	00166146
05533948	_hypernym	06605396
05533948	_hypernym	07151380
05533948	_hypernym	02348568
05533948	_hypernym	03746574
05533948	_hypernym	04050410
05533948	_hypernym	01575146
05533948	_hypernym	07328942
05533948	_hypernym	01640207
05533948	_hypernym	09897696
05533948	_hypernym	09629752
05533948	_hypernym	00315986
05533948	_hypernym	00113726
05533948	_hypernym	01871680
05533948	_hypernym	10791221
05533948	_hypernym	10053808
05533948	_hypernym	07181043
05533948	_hypernym	02701775
05533948	_hypernym	00707366
05533948	_hypernym	02321009
05533948	_hypernym	00672433
05533948	_hypernym	05789432
05533948	_hypernym	02697725
05533948	_hypernym	00836236
05533948	_hypernym	01870889
05533948	_hypernym	00064479
05533948	_hypernym	00625393
05533948	_hypernym	04761212
05533948	_hypernym	13526110
05533948	_hypernym	00029677
05533948	_hypernym	01211019
05533948	_hypernym	01210737
05533948	_hypernym	01554799
05533948	_hypernym	02106506
05533948	_hypernym	01651444
05533948	_hypernym	02511551
05533948	_hypernym	03450018
05533948	_hypernym	02151625
05533948	_hypernym	05297523
05533948	_hypernym	01968569
05533948	_hypernym	01350449
05533948	_hypernym	15142167
05533948	_hypernym	00835267
05533948	_hypernym	13426376
05533948	_hypernym	13561719
05533948	_hypernym	13086908
05533948	_hypernym	00019128
05533948	_hypernym	10480018
05533948	_hypernym	09623038
05533948	_hypernym	01999798
05533948	_hypernym	06511874
05533948	_hypernym	00698855
05533948	_hypernym	00773432
05533948	_hypernym	02635659
05533948	_hypernym	01752884
05533948	_hypernym	05563266
05533948	_hypernym	02045043
05533948	_hypernym	02045790
05533948	_hypernym	01634424
05533948	_hypernym	10708454
05533948	_hypernym	00628491
05533948	_hypernym	13920835
05533948	_hypernym	01253060
05533948	_hypernym	00105333
05533948	_hypernym	05600637
05533948	_hypernym	05599617
05533948	_hypernym	00173159
05533948	_hypernym	02670186
05533948	_hypernym	00927017
05533948	_hypernym	02603699
05533948	_hypernym	10794014
05533948	_hypernym	09610660
05533948	_hypernym	01256743
05533948	_hypernym	00813790
05533948	_hypernym	00124880
05533948	_hypernym	00046522
05533948	_hypernym	01016832
05533948	_hypernym	10466918
05533948	_hypernym	03401500
05533948	_hypernym	03944672
05533948	_hypernym	05442131
05533948	_hypernym	05444324
05533948	_hypernym	02749778
05533948	_hypernym	02504131
05533948	_hypernym	02662297
05533948	_hypernym	10637635
05533948	_hypernym	05481095
05533948	_hypernym	05495981
05533948	_hypernym	01129920
05533948	_hypernym	02506546
05533948	_hypernym	01131473
05533948	_hypernym	05986948
05533948	_hypernym	01993926
05533948	_hypernym	01258617
05533948	_hypernym	01996377
05533948	_hypernym	02464693
05533948	_hypernym	01129876
05533948	_hypernym	07477945
05533948	_hypernym	00381680
05533948	_hypernym	02679899
05533948	_hypernym	01896031
05533948	_hypernym	01680132
05533948	_hypernym	01070102
05533948	_hypernym	07138915
05533948	_hypernym	00689344
05533948	_hypernym	00242808
05533948	_hypernym	01759326
05533948	_hypernym	03018802
05533948	_hypernym	09773245
05533948	_hypernym	13980288
05533948	_hypernym	09870208
05533948	_hypernym	09939313
05533948	_hypernym	00829378
05533948	_hypernym	00817680
05533948	_hypernym	00719734
05533948	_hypernym	00726784
05533948	_hypernym	00726300
05533948	_hypernym	00123170
05533948	_hypernym	10694258
05533948	_hypernym	00593732
05533948	_hypernym	05922651
05533948	_hypernym	02379528
05533948	_hypernym	07140978
05533948	_hypernym	05254197
05533948	_hypernym	00968211
05533948	_hypernym	06253518
05533948	_hypernym	00112312
05533948	_hypernym	05549830
05533948	_hypernym	05552607
05533948	_hypernym	00239910
05533948	_hypernym	01650610
05533948	_hypernym	07129867
05533948	_hypernym	00727573
05533948	_hypernym	03575240
05533948	_hypernym	02461723
05533948	_hypernym	05578442
05533948	_hypernym	05271383
05533948	_hypernym	00131018
05533948	_hypernym	08573472
05533948	_hypernym	00721437
05533948	_hypernym	00598954
05533948	_hypernym	00019792
05533948	_hypernym	09821253
05533948	_hypernym	05772215
05533948	_hypernym	01932973
05533948	_hypernym	06687178
05533948	_hypernym	06686736
05533948	_hypernym	06208751
05533948	_hypernym	06208021
05533948	_hypernym	00115667
05533948	_hypernym	01448100
05533948	_hypernym	05225602
05533948	_hypernym	02686568
05533948	_hypernym	03061505
05533948	_hypernym	05854150
05533948	_hypernym	00011757
05533948	_hypernym	09633969
05533948	_hypernym	00404642
05533948	_hypernym	10383237
05533948	_hypernym	02713852
05533948	_hypernym	11498203
05533948	_hypernym	08550076
05533948	_hypernym	08651247
05533948	_hypernym	05840650
05533948	_hypernym	02237338
05533948	_hypernym	00796976
05533948	_hypernym	14006945
05533948	_hypernym	00043411
05533948	_hypernym	05461816
05533948	_hypernym	05296253
05533948	_hypernym	05289861
05533948	_hypernym	05459769
05533948	_hypernym	05303402
05533948	_hypernym	07314277
05533948	_hypernym	00339934
05533948	_hypernym	00578116
05533948	_hypernym	01156438
05533948	_hypernym	05386845
05533948	_hypernym	01256600
05533948	_hypernym	01435380
05533948	_hypernym	05543917
05533948	_hypernym	10096217
05533948	_hypernym	05786372
05533948	_hypernym	01098869
05533948	_hypernym	08199025
05533948	_hypernym	02733122
05533948	_hypernym	02202928
05533948	_hypernym	01236164
05533948	_hypernym	00140123
05533948	_hypernym	01906322
05533948	_hypernym	00887081
05533948	_hypernym	02945971
05533948	_hypernym	10209246
05533948	_hypernym	10731244
05533948	_hypernym	02665803
05533948	_hypernym	00575970
05533948	_hypernym	09900981
05533948	_hypernym	01806505
05533948	_hypernym	13858045
05533948	_hypernym	00812580
05533948	_hypernym	01478002
05533948	_hypernym	05559256
05533948	_hypernym	01165692
05533948	_hypernym	10383505
05533948	_hypernym	10738515
05533948	_hypernym	01323449
05533948	_hypernym	10335931
05533948	_hypernym	01855606
05533948	_hypernym	01796346
05533948	_hypernym	06757891
05533948	_hypernym	00045646
05533948	_hypernym	01381549
05533948	_hypernym	00146138
05533948	_hypernym	07423365
05533948	_hypernym	02670683
05533948	_hypernym	01899262
05533948	_hypernym	01996574
05533948	_hypernym	06389230
05533948	_hypernym	01548718
05533948	_hypernym	00912960
05533948	_hypernym	03294048
05533948	_hypernym	10046527
05533948	_hypernym	00776523
05533948	_hypernym	00766418
05533948	_hypernym	00270215
05533948	_hypernym	09615465
05533948	_hypernym	05794694
05533948	_hypernym	05558717
05533948	_hypernym	09470550
05533948	_hypernym	09258715
05533948	_hypernym	09609871
05533948	_hypernym	00804802
05533948	_hypernym	10018021
05533948	_hypernym	05790572
05533948	_hypernym	02502916
05533948	_hypernym	03748886
05533948	_hypernym	05560787
05533948	_hypernym	05379734
05533948	_hypernym	07140659
05533948	_hypernym	04473432
05533948	_hypernym	01953810
05533948	_hypernym	02492198
05533948	_hypernym	02388950
05533948	_hypernym	02557199
05533948	_hypernym	00706243
05533948	_hypernym	10484526
05533948	_hypernym	03308152
05533948	_hypernym	07180787
05533948	_hypernym	00334935
05533948	_hypernym	01229976
05533948	_hypernym	01014990
05533948	_hypernym	01316619
05533948	_hypernym	01118449
05533948	_hypernym	02367363
05533948	_hypernym	00033020
05533948	_hypernym	00760402
05533948	_hypernym	04076846
05533948	_hypernym	01686132
05533948	_hypernym	00171590
05533948	_hypernym	07212190
05533948	_hypernym	05555688
05533948	_hypernym	05221895
05533948	_hypernym	05532795
05533948	_hypernym	05328867
05533948	_hypernym	01940403
05533948	_hypernym	02190166
05533948	_hypernym	10438172
05533948	_hypernym	07170467
05533948	_hypernym	00746718
05533948	_hypernym	00662589
05533948	_hypernym	00920336
05533948	_hypernym	01176431
05533948	_hypernym	01170962
05533948	_hypernym	04552348
05533948	_hypernym	03510583
05533948	_hypernym	09257949
05533948	_hypernym	00829761
05533948	_hypernym	00238527
05533948	_hypernym	01220636
05533948	_hypernym	03967942
05533948	_hypernym	00446493
05533948	_hypernym	01090335
05533948	_hypernym	01017320
05533948	_hypernym	02581073
05533948	_hypernym	14451349
05533948	_hypernym	13910384
05533948	_hypernym	00027167
05533948	_hypernym	07963987
05533948	_hypernym	01462005
05533948	_hypernym	01767949
05533948	_hypernym	02108791
05533948	_hypernym	05578095
05533948	_hypernym	05585665
05533948	_hypernym	05945642
05533948	_hypernym	01016316
05533948	_hypernym	02373015
05533948	_hypernym	02372605
05533948	_hypernym	10418841
05533948	_hypernym	02730135
05533948	_hypernym	00136991
05533948	_hypernym	01613463
05533948	_hypernym	01998793
05533948	_hypernym	13102409
05533948	_hypernym	06324475
05533948	_hypernym	06291318
05533948	_hypernym	01241767
05533948	_hypernym	00894738
05533948	_hypernym	10495167
05533948	_hypernym	04800359
05533948	_hypernym	01686439
05533948	_hypernym	08381436
05533948	_hypernym	02463205
05533948	_hypernym	02505358
05533948	_hypernym	01516534
05533948	_hypernym	05254795
05533948	_hypernym	05237755
05533948	_hypernym	00118523
05533948	_hypernym	08462320
05533948	_hypernym	05556325
05533948	_hypernym	00325110
05533948	_hypernym	00745005
05533948	_hypernym	00235435
05533948	_hypernym	02558172
05533948	_hypernym	02537812
05533948	_hypernym	00433232
05533948	_hypernym	08510666
05533948	_hypernym	05285275
05533948	_hypernym	00003553
05533948	_hypernym	00002684
05533948	_hypernym	10433164
05533948	_hypernym	09826204
05533948	_hypernym	02981759
05533948	_hypernym	00883297
05533948	_hypernym	00772967
05533948	_hypernym	14299637
05533948	_hypernym	05823932
05533948	_hypernym	07550666
05533948	_hypernym	01793177
05533948	_hypernym	00657260
05533948	_hypernym	00632627
05533948	_hypernym	10429965
05533948	_hypernym	09855630
05533948	_hypernym	05803379
05533948	_hypernym	01387786
05533948	_hypernym	00113113
05533948	_hypernym	01989669
05533948	_hypernym	04861486
05533948	_hypernym	05577190
05533948	_hypernym	05576194
05533948	_hypernym	01789514
05533948	_hypernym	01221790
05533948	_hypernym	01925372
05533948	_hypernym	14481080
05533948	_hypernym	02796412
05533948	_hypernym	00041188
05533948	_hypernym	10660333
05533948	_hypernym	08482271
05533948	_hypernym	07160116
05533948	_hypernym	01629958
05533948	_hypernym	01115916
05533948	_hypernym	03328201
05533948	_hypernym	01400044
05533948	_hypernym	00834259
05533948	_hypernym	10256537
05533948	_hypernym	01507143
05533948	_hypernym	10435988
05533948	_hypernym	01894758
05533948	_hypernym	07177924
05533948	_hypernym	00201671
05533948	_hypernym	10178216
05533948	_hypernym	07234230
05533948	_hypernym	00842989
05533948	_hypernym	05216365
05533948	_hypernym	05462057
05533948	_hypernym	05793210
05533948	_hypernym	05793000
05533948	_hypernym	00869126
05533948	_hypernym	05264756
05533948	_hypernym	04007664
05533948	_hypernym	00125841
05533948	_hypernym	07324673
05533948	_hypernym	00349369
05533948	_hypernym	00331950
05533948	_hypernym	00630380
05533948	_hypernym	02691156
05533948	_hypernym	03638883
05533948	_hypernym	00205046
05533948	_hypernym	06200344
05533948	_hypernym	02410855
05533948	_hypernym	02407987
05533948	_hypernym	02585050
05533948	_hypernym	00976653
05533948	_hypernym	04105893
05533948	_hypernym	02656763
05533948	_hypernym	01147060
05533948	_hypernym	01146918
05533948	_hypernym	01380638
05533948	_hypernym	00002325
05533948	_hypernym	02108377
05533948	_hypernym	04087126
05533948	_hypernym	02634265
05533948	_hypernym	13941337
05533948	_hypernym	05318606
05533948	_hypernym	06057539
05533948	_hypernym	07183151
05533948	_hypernym	01556921
05533948	_hypernym	00383606
05533948	_hypernym	02154312
05533948	_hypernym	02163746
05533948	_hypernym	00367976
05533948	_hypernym	02689299
05533948	_hypernym	01732172
05533948	_hypernym	02536557
05533948	_hypernym	00137313
05533948	_hypernym	05284333
05533948	_hypernym	05269901
05533948	_hypernym	00622068
05533948	_hypernym	00141806
05533948	_hypernym	00661824
05533948	_hypernym	00248977
05533948	_hypernym	05952490
05533948	_hypernym	05511618
05533948	_hypernym	05404074
05533948	_hypernym	02530167
05533948	_hypernym	02531625
05533948	_hypernym	02544348
05533948	_hypernym	09878275
05533948	_hypernym	00261029
05533948	_hypernym	05549061
05533948	_hypernym	01239359
05533948	_hypernym	00142191
05533948	_hypernym	04677514
05533948	_hypernym	01244410
05533948	_hypernym	00082241
05533948	_hypernym	01092366
05533948	_hypernym	01478423
05533948	_hypernym	00557588
05533948	_hypernym	05902545
05533948	_hypernym	00620752
05533948	_hypernym	00575741
05533948	_hypernym	00795720
05533948	_hypernym	01651293
05533948	_hypernym	06528783
05533948	_hypernym	00607405
05533948	_hypernym	00302394
05533948	_hypernym	01840238
05533948	_hypernym	00772640
05533948	_hypernym	05816790
05533948	_hypernym	01115349
05533948	_hypernym	05434927
05533948	_hypernym	00956687
05533948	_hypernym	05849284
05533948	_hypernym	01169744
05533948	_hypernym	01078783
05533948	_hypernym	14004317
05533948	_hypernym	00014549
05533948	_hypernym	05833840
05533948	_hypernym	00629738
05533948	_hypernym	05601357
05533948	_hypernym	00028565
05533948	_hypernym	00279835
05533948	_hypernym	04007894
05533948	_hypernym	03129123
05533948	_hypernym	00771632
05533948	_hypernym	05435477
05533948	_hypernym	00673766
05533948	_hypernym	01070777
05533948	_hypernym	00706975
05533948	_hypernym	05839024
05533948	_hypernym	02370806
05533948	_hypernym	02462828
05533948	_hypernym	14311348
05533948	_hypernym	01865197
05533948	_hypernym	02331262
05533948	_hypernym	02744651
05533948	_hypernym	03499142
05533948	_hypernym	00116619
05533948	_hypernym	06367373
05533948	_hypernym	05624700
05533948	_hypernym	01647229
05533948	_hypernym	01641914
05533948	_hypernym	05553288
05533948	_hypernym	05225090
05533948	_hypernym	03859958
05533948	_hypernym	01845720
05533948	_hypernym	05828102
05533948	_hypernym	02615079
05533948	_hypernym	01897667
05533948	_hypernym	00663353
05533948	_hypernym	00664483
05533948	_hypernym	00953559
05533948	_hypernym	05827684
05533948	_hypernym	13773539
05533948	_hypernym	01643657
05533948	_hypernym	02877704
05533948	_hypernym	05601198
05533948	_hypernym	00202284
05533948	_hypernym	05555473
05533948	_hypernym	02589013
05533948	_hypernym	01787955
05533948	_hypernym	06199702
05533948	_hypernym	00947077
05533948	_hypernym	01261490
05533948	_hypernym	06428646
05533948	_hypernym	14406573
05533948	_hypernym	14373582
05533948	_hypernym	02143539
05533948	_hypernym	02418421
05533948	_hypernym	00511817
05533948	_hypernym	05501711
05533948	_hypernym	05501485
05533948	_hypernym	07248801
05533948	_hypernym	14691822
05533948	_hypernym	01511706
05533948	_hypernym	02082690
05533948	_hypernym	02586121
05533948	_hypernym	01769843
05533948	_hypernym	10045454
05533948	_hypernym	09465459
05533948	_hypernym	00368109
05533948	_hypernym	00996969
05533948	_hypernym	00647094
05533948	_hypernym	01941093
05533948	_hypernym	02387034
05533948	_hypernym	02387486
05533948	_hypernym	02789271
05533948	_hypernym	03540595
05533948	_hypernym	03043274
05533948	_hypernym	13572436
05533948	_hypernym	02212825
05533948	_hypernym	07205573
05533948	_hypernym	05541645
05533948	_hypernym	01260867
05533948	_hypernym	00634472
05533948	_hypernym	05651680
05533948	_hypernym	01023820
05533948	_hypernym	00169806
05533948	_hypernym	00940412
05533948	_hypernym	06095022
05533948	_hypernym	10349243
05533948	_hypernym	07939638
05533948	_hypernym	00739662
05533948	_hypernym	00166172
05533948	_hypernym	01076615
05533948	_hypernym	00739082
05533948	_hypernym	04211528
05533948	_hypernym	01152396
05533948	_hypernym	02259547
05533948	_hypernym	10190516
05533948	_hypernym	05287882
05533948	_hypernym	05267548
05533948	_hypernym	00532607
05533948	_hypernym	00918872
05533948	_hypernym	00015388
05533948	_hypernym	05538625
05533948	_hypernym	10482220
05533948	_hypernym	05978623
05533948	_hypernym	02517202
05533948	_hypernym	00735936
05533948	_hypernym	02375131
05533948	_hypernym	01022008
05533948	_hypernym	06260121
05533948	_hypernym	01933900
05533948	_hypernym	00947128
05533948	_hypernym	00407535
05533948	_hypernym	01989873
05533948	_hypernym	01986869
05533948	_hypernym	01791535
05533948	_hypernym	00943281
05533948	_hypernym	05764197
05533948	_hypernym	00713167
05533948	_hypernym	05785067
05533948	_hypernym	05808218
05533948	_hypernym	15256915
05533948	_hypernym	05551711
05533948	_hypernym	02860389
05533948	_hypernym	05694791
05533948	_hypernym	05692910
05533948	_hypernym	00834198
05533948	_hypernym	00839619
05533948	_hypernym	05546540
05533948	_hypernym	05339357
